direction,alpha,content_id,belief,delta
d,1.0,c023,0.9371490478515625,0.12494468688964844
d,1.0,c022,1.6244430541992188,0.1872406005859375
d,1.0,c056,0.12441444396972656,0.12498188018798828
d,-4.0,c041,-0.3751668930053711,-1.062361717224121
d,-4.0,c006,-0.6257047653198242,-0.937347412109375
d,-4.0,c039,-1.812387466430664,-1.1248979568481445
d,-4.0,c017,-0.06264305114746094,-0.3749666213989258
d,-4.0,c058,-1.3122520446777344,-1.0621976852416992
d,-4.0,c002,-0.6877002716064453,-0.8123092651367188
d,-4.0,c024,0.6863460540771484,-0.49918556213378906
d,-4.0,c023,-0.00038623809814453125,-0.5622615814208984
d,-4.0,c022,0.06168174743652344,-0.624791145324707
d,-4.0,c056,0.06214427947998047,-0.7500324249267578
d,-4.0,c029,-0.8749780654907227,-0.5624408721923828
d,-4.0,c025,0.18592548370361328,-0.6244945526123047
d,-4.0,c000,-0.5626621246337891,-0.7497062683105469
d,-4.0,c036,-0.1879138946533203,-0.4376688003540039
d,-4.0,c020,2.1228551864624023,-0.49964237213134766
d,-4.0,c011,-1.374929428100586,-0.9996042251586914
d,-4.0,c003,-0.9378461837768555,-0.7495279312133789
d,-4.0,c045,2.3729238510131836,-0.5618953704833984
d,-4.0,c046,-0.12529468536376953,-0.5624904632568359
d,-4.0,c044,1.9981880187988281,-0.6245918273925781
d,-4.0,c008,-1.374826431274414,-0.4999961853027344
d,-4.0,c049,0.31231212615966797,-0.9373846054077148
d,-4.0,c013,1.5608882904052734,-0.4374380111694336
d,-4.0,c042,-0.6876897811889648,-0.5622091293334961
d,-4.0,c009,-2.499898910522461,-0.9374799728393555
d,-4.0,c047,-0.0009946823120117188,-1.061666488647461
d,-4.0,c050,-0.000728607177734375,-0.5628223419189453
d,-4.0,c043,0.24954891204833984,-0.8747501373291016
d,-4.0,c016,-0.6878175735473633,-0.4998903274536133
d,-4.0,c014,-0.12539386749267578,-0.49967288970947266
d,-4.0,c041,-0.06262779235839844,-1.2496280670166016
d,-4.0,c006,-0.875518798828125,-0.8117589950561523
d,-4.0,c039,-1.2498235702514648,-0.6874332427978516
d,-4.0,c017,-0.1880016326904297,-0.8121223449707031
d,-4.0,c058,-1.8121471405029297,-0.6248855590820312
d,-4.0,c002,-0.7500982284545898,-0.4372873306274414
d,-4.0,c024,1.1234169006347656,-0.49788951873779297
d,-4.0,c023,0.24964618682861328,-0.5625581741333008
d,-4.0,c022,0.562164306640625,-0.8750381469726562
d,-4.0,c056,-0.8132476806640625,-0.8126802444458008
d,4.0,c041,0.9372377395629883,0.2500429153442383
d,4.0,c006,0.43707275390625,0.12543010711669922
d,4.0,c039,0.12485313415527344,0.812342643737793
d,4.0,c017,0.6872673034667969,0.37494373321533203
d,4.0,c058,0.5623207092285156,0.8123750686645508
d,4.0,c002,0.5617132186889648,0.4371042251586914
d,4.0,c024,1.3094100952148438,0.12387847900390625
d,4.0,c023,0.24934101104736328,-0.3125343322753906
d,4.0,c022,1.123826026916504,0.43735313415527344
d,4.0,c056,0.8747053146362305,0.06252861022949219
d,4.0,c029,-0.0625925064086914,0.24994468688964844
d,4.0,c025,0.9359521865844727,0.1255321502685547
d,4.0,c000,0.3121042251586914,0.1250600814819336
d,4.0,c036,0.3122701644897461,0.0625152587890625
d,4.0,c020,2.560436248779297,-0.062061309814453125
d,4.0,c011,-0.06280803680419922,0.3125171661376953
d,4.0,c003,0.24924659729003906,0.4375648498535156
d,4.0,c045,2.560502052307129,-0.3743171691894531
d,4.0,c046,0.4996356964111328,0.062439918518066406
d,4.0,c044,2.4985227584838867,-0.12425708770751953
d,4.0,c008,-0.5000114440917969,0.3748188018798828
d,4.0,c049,1.9370412826538086,0.6873445510864258
d,4.0,c013,2.186495780944824,0.1881694793701172
d,4.0,c042,0.37413787841796875,0.4996185302734375
d,4.0,c009,-0.9998922348022461,0.5625267028808594
d,4.0,c047,1.3733835220336914,0.3127117156982422
d,4.0,c050,0.8747138977050781,0.3126201629638672
d,4.0,c043,1.1240549087524414,-0.000244140625
d,4.0,c016,0.3744935989379883,0.5624208450317383
d,4.0,c014,0.43686771392822266,0.06258869171142578
d,4.0,c041,1.499577522277832,0.3125772476196289
d,4.0,c006,0.4984569549560547,0.5622167587280273
d,4.0,c039,-0.12501907348632812,0.43737125396728516
d,4.0,c017,0.6867151260375977,0.06259441375732422
d,4.0,c058,-0.37493133544921875,0.8123302459716797
d,4.0,c002,-0.06282615661621094,0.2499847412109375
d,4.0,c024,1.3702287673950195,-0.25107765197753906
d,4.0,c023,0.9371805191040039,0.12497615814208984
d,4.0,c022,1.3742694854736328,-0.06293296813964844
d,4.0,c056,0.3119964599609375,0.3125638961791992
style,-1.0,c041,0.5623464584350586,-0.1248483657836914
style,-1.0,c006,0.2493572235107422,-0.062285423278808594
style,-1.0,c039,-0.6874971389770508,-7.62939453125e-06
style,-1.0,c017,0.37483978271484375,0.0625162124633789
style,-1.0,c058,-0.18751811981201172,0.06253623962402344
style,-1.0,c002,-0.0002346038818359375,-0.12484359741210938
style,-1.0,c024,1.3105812072753906,0.12504959106445312
style,-1.0,c023,0.6242809295654297,0.06240558624267578
style,-1.0,c022,0.8115148544311523,0.12504196166992188
style,-1.0,c056,0.8121662139892578,-1.049041748046875e-05
style,-1.0,c029,-0.37500762939453125,-0.062470436096191406
style,-1.0,c025,0.8104610443115234,4.100799560546875e-05
style,-1.0,c000,0.3120613098144531,0.1250171661376953
style,-1.0,c036,0.24982166290283203,6.67572021484375e-05
style,-1.0,c020,2.622478485107422,-1.9073486328125e-05
style,-1.0,c011,-0.3127632141113281,0.0625619888305664
style,-1.0,c003,-0.12568283081054688,0.06263542175292969
style,-1.0,c045,2.809999465942383,-0.12481975555419922
style,-1.0,c046,0.43725109100341797,5.53131103515625e-05
style,-1.0,c044,2.49765682220459,-0.1251230239868164
style,-1.0,c008,-0.937225341796875,-0.06239509582519531
style,-1.0,c049,1.1871910095214844,-0.06250572204589844
style,-1.0,c013,1.998194694519043,-0.0001316070556640625
style,-1.0,c042,-0.1254415512084961,3.910064697265625e-05
style,-1.0,c009,-1.7498893737792969,-0.1874704360961914
style,-1.0,c047,0.9981594085693359,-0.06251239776611328
style,-1.0,c050,0.6245794296264648,0.062485694885253906
style,-1.0,c043,1.0617647171020508,-0.06253433227539062
style,-1.0,c016,-0.1254281997680664,0.062499046325683594
style,-1.0,c014,0.43682003021240234,0.06254100799560547
style,-1.0,c041,1.062002182006836,-0.12499809265136719
style,-1.0,c006,0.061283111572265625,0.12504291534423828
style,-1.0,c039,-0.6248435974121094,-0.062453269958496094
style,-1.0,c017,0.6241483688354492,2.765655517578125e-05
style,-1.0,c058,-1.0622472763061523,0.1250143051147461
style,-1.0,c002,-0.18772029876708984,0.1250905990600586
style,-1.0,c024,1.62152099609375,0.00021457672119140625
style,-1.0,c023,0.874690055847168,0.062485694885253906
style,-1.0,c022,1.499608039855957,0.06240558624267578
style,-1.0,c056,-0.0006656646728515625,-9.822845458984375e-05
style,1.0,c041,0.6871957778930664,9.5367431640625e-07
style,1.0,c006,0.18677520751953125,-0.12486743927001953
style,1.0,c039,-0.6249780654907227,0.06251144409179688
style,1.0,c017,0.24986648559570312,-0.06245708465576172
style,1.0,c058,-0.3125648498535156,-0.06251049041748047
style,1.0,c002,-0.0003719329833984375,-0.12498092651367188
style,1.0,c024,1.1853361129760742,-0.00019550323486328125
style,1.0,c023,0.37453174591064453,-0.18734359741210938
style,1.0,c022,0.561518669128418,-0.1249542236328125
style,1.0,c056,0.7497177124023438,-0.06245899200439453
style,1.0,c029,-0.37500476837158203,-0.06246757507324219
style,1.0,c025,0.7481670379638672,-0.06225299835205078
style,1.0,c000,0.12441158294677734,-0.06263256072998047
style,1.0,c036,0.24972057342529297,-3.4332275390625e-05
style,1.0,c020,2.6226673126220703,0.0001697540283203125
style,1.0,c011,-0.3128795623779297,0.062445640563964844
style,1.0,c003,-0.3132143020629883,-0.12489604949951172
style,1.0,c045,2.9351539611816406,0.00033473968505859375
style,1.0,c046,0.37470436096191406,-0.062491416931152344
style,1.0,c044,2.6232032775878906,0.000423431396484375
style,1.0,c008,-0.9372854232788086,-0.062455177307128906
style,1.0,c049,1.4995861053466797,0.24988937377929688
style,1.0,c013,2.1236534118652344,0.12532711029052734
style,1.0,c042,-0.1255054473876953,-2.47955322265625e-05
style,1.0,c009,-1.4374217987060547,0.12499713897705078
style,1.0,c047,1.1233949661254883,0.06272315979003906
style,1.0,c050,0.624664306640625,0.06257057189941406
style,1.0,c043,0.9992551803588867,-0.1250438690185547
style,1.0,c016,-0.12543487548828125,0.06249237060546875
style,1.0,c014,0.24944400787353516,-0.12483501434326172
style,1.0,c041,1.1246509552001953,-0.06234931945800781
style,1.0,c006,-0.06407737731933594,-0.00031757354736328125
style,1.0,c039,-0.6874027252197266,-0.12501239776611328
style,1.0,c017,0.6242704391479492,0.00014972686767578125
style,1.0,c058,-1.1873483657836914,-8.678436279296875e-05
style,1.0,c002,-0.3752613067626953,-0.062450408935546875
style,1.0,c024,1.5584783554077148,-0.06282806396484375
style,1.0,c023,0.8746528625488281,0.06244850158691406
style,1.0,c022,1.312173843383789,-0.1250286102294922
style,1.0,c056,0.06200218200683594,0.06256961822509766
style,-4.0,c041,0.4373779296875,-0.24981689453125
style,-4.0,c006,0.1244211196899414,-0.18722152709960938
style,-4.0,c039,-0.9999589920043945,-0.312469482421875
style,-4.0,c017,0.4373950958251953,0.12507152557373047
style,-4.0,c058,-0.31242942810058594,-0.06237506866455078
style,-4.0,c002,0.06231689453125,-0.06229209899902344
style,-4.0,c024,1.1867218017578125,0.001190185546875
style,-4.0,c023,0.811981201171875,0.2501058578491211
style,-4.0,c022,0.9367790222167969,0.2503061294555664
style,-4.0,c056,0.749485969543457,-0.06269073486328125
style,-4.0,c029,-0.49999427795410156,-0.18745708465576172
style,-4.0,c025,0.9350976943969727,0.12467765808105469
style,-4.0,c000,0.2497711181640625,0.06272697448730469
style,-4.0,c036,0.18726825714111328,-0.06248664855957031
style,-4.0,c020,2.4349803924560547,-0.1875171661376953
style,-4.0,c011,-0.37505531311035156,0.00026988983154296875
style,-4.0,c003,-0.12559032440185547,0.0627279281616211
style,-4.0,c045,2.6849842071533203,-0.24983501434326172
style,-4.0,c046,0.4998044967651367,0.06260871887207031
style,-4.0,c044,1.9358739852905273,-0.6869058609008789
style,-4.0,c008,-0.9997587203979492,-0.12492847442626953
style,-4.0,c049,0.8747224807739258,-0.37497425079345703
style,-4.0,c013,1.5610628128051758,-0.43726348876953125
style,-4.0,c042,-0.18784236907958984,-0.062361717224121094
style,-4.0,c009,-2.1249027252197266,-0.5624837875366211
style,-4.0,c047,0.7491321563720703,-0.3115396499633789
style,-4.0,c050,0.3746805191040039,-0.18741321563720703
style,-4.0,c043,1.1240549087524414,-0.000244140625
style,-4.0,c016,-0.2503633499145508,-0.06243610382080078
style,-4.0,c014,0.5619049072265625,0.18762588500976562
style,-4.0,c041,0.8744115829467773,-0.3125886917114258
style,-4.0,c006,-0.12560653686523438,-0.06184673309326172
style,-4.0,c039,-0.6873664855957031,-0.12497615814208984
style,-4.0,c017,0.5616369247436523,-0.062483787536621094
style,-4.0,c058,-0.9372539520263672,0.25000762939453125
style,-4.0,c002,-0.06266307830810547,0.25014781951904297
style,-4.0,c024,1.4984149932861328,-0.12289142608642578
style,-4.0,c023,0.9997444152832031,0.18754005432128906
style,-4.0,c022,1.3742790222167969,-0.06292343139648438
style,-4.0,c056,-0.000530242919921875,3.719329833984375e-05
style,4.0,c041,0.3122425079345703,-0.3749523162841797
style,4.0,c006,-0.0630044937133789,-0.3746471405029297
style,4.0,c039,-0.5624990463256836,0.12499046325683594
style,4.0,c017,-0.06273365020751953,-0.3750572204589844
style,4.0,c058,-0.3125438690185547,-0.06248950958251953
style,4.0,c002,-0.2506246566772461,-0.37523365020751953
style,4.0,c024,0.810297966003418,-0.37523365020751953
style,4.0,c023,-0.0629568099975586,-0.6248321533203125
style,4.0,c022,0.12373924255371094,-0.5627336502075195
style,4.0,c056,0.3748655319213867,-0.43731117248535156
style,4.0,c029,-0.43747520446777344,-0.1249380111694336
style,4.0,c025,0.5606288909912109,-0.24979114532470703
style,4.0,c000,-0.18811702728271484,-0.37516117095947266
style,4.0,c036,0.06220436096191406,-0.18755054473876953
style,4.0,c020,2.3737144470214844,-0.24878311157226562
style,4.0,c011,-0.500401496887207,-0.1250762939453125
style,4.0,c003,-0.5004100799560547,-0.3120918273925781
style,4.0,c045,2.686347007751465,-0.2484722137451172
style,4.0,c046,0.06231403350830078,-0.3748817443847656
style,4.0,c044,2.56166934967041,-0.061110496520996094
style,4.0,c008,-0.9999504089355469,-0.1251201629638672
style,4.0,c049,1.6246871948242188,0.37499046325683594
style,4.0,c013,2.1243295669555664,0.12600326538085938
style,4.0,c042,-0.0006246566772460938,0.12485599517822266
style,4.0,c009,-1.3749151229858398,0.18750381469726562
style,4.0,c047,0.9360923767089844,-0.12457942962646484
style,4.0,c050,0.43726348876953125,-0.12483024597167969
style,4.0,c043,0.5621633529663086,-0.5621356964111328
style,4.0,c016,-0.2503185272216797,-0.06239128112792969
style,4.0,c014,-0.12535381317138672,-0.4996328353881836
style,4.0,c041,0.8122444152832031,-0.374755859375
style,4.0,c006,-0.2514152526855469,-0.18765544891357422
style,4.0,c039,-0.6249256134033203,-0.06253528594970703
style,4.0,c017,0.37436389923095703,-0.2497568130493164
style,4.0,c058,-1.2498626708984375,-0.06260108947753906
style,4.0,c002,-0.562769889831543,-0.24995899200439453
style,4.0,c024,1.1847715377807617,-0.4365348815917969
style,4.0,c023,0.4372529983520508,-0.3749513626098633
style,4.0,c022,0.8121976852416992,-0.625004768371582
style,4.0,c056,-0.06285381317138672,-0.062286376953125
d_perp_style,-1.0,c041,0.43730926513671875,-0.24988555908203125
d_perp_style,-1.0,c006,0.18662166595458984,-0.12502098083496094
d_perp_style,-1.0,c039,-0.9374151229858398,-0.2499256134033203
d_perp_style,-1.0,c017,0.18731117248535156,-0.12501239776611328
d_perp_style,-1.0,c058,-0.5625343322753906,-0.31247997283935547
d_perp_style,-1.0,c002,-0.1252613067626953,-0.24987030029296875
d_perp_style,-1.0,c024,1.1233243942260742,-0.06220722198486328
d_perp_style,-1.0,c023,0.3744478225708008,-0.18742752075195312
d_perp_style,-1.0,c022,0.4988870620727539,-0.18758583068847656
d_perp_style,-1.0,c056,0.6871500015258789,-0.12502670288085938
d_perp_style,-1.0,c029,-0.4999809265136719,-0.18744373321533203
d_perp_style,-1.0,c025,0.6227636337280273,-0.18765640258789062
d_perp_style,-1.0,c000,0.18703460693359375,-9.5367431640625e-06
d_perp_style,-1.0,c036,0.24963760375976562,-0.00011730194091796875
d_perp_style,-1.0,c020,2.4976673126220703,-0.12483024597167969
d_perp_style,-1.0,c011,-0.5003633499145508,-0.12503814697265625
d_perp_style,-1.0,c003,-0.3757038116455078,-0.18738555908203125
d_perp_style,-1.0,c045,2.872770309448242,-0.062048912048339844
d_perp_style,-1.0,c046,0.24978256225585938,-0.18741321563720703
d_perp_style,-1.0,c044,2.5604076385498047,-0.06237220764160156
d_perp_style,-1.0,c008,-1.062302589416504,-0.18747234344482422
d_perp_style,-1.0,c049,1.1871328353881836,-0.06256389617919922
d_perp_style,-1.0,c013,2.060521125793457,0.06219482421875
d_perp_style,-1.0,c042,-0.18796062469482422,-0.06247997283935547
d_perp_style,-1.0,c009,-1.7499113082885742,-0.18749237060546875
d_perp_style,-1.0,c047,0.8731565475463867,-0.1875152587890625
d_perp_style,-1.0,c050,0.4995536804199219,-0.06254005432128906
d_perp_style,-1.0,c043,0.8743867874145508,-0.24991226196289062
d_perp_style,-1.0,c016,-0.3128986358642578,-0.12497138977050781
d_perp_style,-1.0,c014,0.24941730499267578,-0.1248617172241211
d_perp_style,-1.0,c041,0.8120813369750977,-0.37491893768310547
d_perp_style,-1.0,c006,-0.25130271911621094,-0.18754291534423828
d_perp_style,-1.0,c039,-0.7498655319213867,-0.18747520446777344
d_perp_style,-1.0,c017,0.4366273880004883,-0.18749332427978516
d_perp_style,-1.0,c058,-1.3747711181640625,-0.18750953674316406
d_perp_style,-1.0,c002,-0.43767642974853516,-0.12486553192138672
d_perp_style,-1.0,c024,1.5587644577026367,-0.06254196166992188
d_perp_style,-1.0,c023,0.7496824264526367,-0.06252193450927734
d_perp_style,-1.0,c022,1.2496280670166016,-0.1875743865966797
d_perp_style,-1.0,c056,-0.1257476806640625,-0.12518024444580078
d_perp_style,1.0,c041,0.8747062683105469,0.18751144409179688
d_perp_style,1.0,c006,0.4991168975830078,0.18747425079345703
d_perp_style,1.0,c039,-0.49997425079345703,0.1875152587890625
d_perp_style,1.0,c017,0.43733978271484375,0.1250162124633789
d_perp_style,1.0,c058,0.06233692169189453,0.3123912811279297
d_perp_style,1.0,c002,0.1871175765991211,0.06250858306884766
d_perp_style,1.0,c024,1.3107194900512695,0.12518787384033203
d_perp_style,1.0,c023,0.5619173049926758,4.1961669921875e-05
d_perp_style,1.0,c022,0.8739404678344727,0.1874675750732422
d_perp_style,1.0,c056,0.8746891021728516,0.06251239776611328
d_perp_style,1.0,c029,-0.3125181198120117,1.9073486328125e-05
d_perp_style,1.0,c025,0.9352951049804688,0.12487506866455078
d_perp_style,1.0,c000,0.37444496154785156,0.18740081787109375
d_perp_style,1.0,c036,0.24979209899902344,3.719329833984375e-05
d_perp_style,1.0,c020,2.622593879699707,9.632110595703125e-05
d_perp_style,1.0,c011,-0.25031185150146484,0.1250133514404297
d_perp_style,1.0,c003,-0.12576961517333984,0.06254863739013672
d_perp_style,1.0,c045,2.9346494674682617,-0.0001697540283203125
d_perp_style,1.0,c046,0.5621757507324219,0.12497997283935547
d_perp_style,1.0,c044,2.622654914855957,-0.00012493133544921875
d_perp_style,1.0,c008,-0.7498617172241211,0.1249685287475586
d_perp_style,1.0,c049,1.4371509552001953,0.1874542236328125
d_perp_style,1.0,c013,1.9985694885253906,0.00024318695068359375
d_perp_style,1.0,c042,0.0618896484375,0.18737030029296875
d_perp_style,1.0,c009,-1.374929428100586,0.18748950958251953
d_perp_style,1.0,c047,1.2481794357299805,0.18750762939453125
d_perp_style,1.0,c050,0.6870641708374023,0.1249704360961914
d_perp_style,1.0,c043,1.1866140365600586,0.06231498718261719
d_perp_style,1.0,c016,0.061954498291015625,0.24988174438476562
d_perp_style,1.0,c014,0.4992227554321289,0.12494373321533203
d_perp_style,1.0,c041,1.312032699584961,0.1250324249267578
d_perp_style,1.0,c006,0.2480611801147461,0.31182098388671875
d_perp_style,1.0,c039,-0.4998893737792969,0.0625009536743164
d_perp_style,1.0,c017,0.6866540908813477,0.06253337860107422
d_perp_style,1.0,c058,-0.9373044967651367,0.24995708465576172
d_perp_style,1.0,c002,-0.2502737045288086,0.06253719329833984
d_perp_style,1.0,c024,1.6208362579345703,-0.00047016143798828125
d_perp_style,1.0,c023,1.0620908737182617,0.24988651275634766
d_perp_style,1.0,c022,1.5620803833007812,0.1248779296875
d_perp_style,1.0,c056,0.18690776824951172,0.18747520446777344
d_perp_style,-4.0,c041,-0.3751993179321289,-1.062394142150879
d_perp_style,-4.0,c006,-0.7505607604980469,-1.0622034072875977
d_perp_style,-4.0,c039,-1.6874094009399414,-0.9999198913574219
d_perp_style,-4.0,c017,-0.18761539459228516,-0.49993896484375
d_perp_style,-4.0,c058,-1.3122749328613281,-1.062220573425293
d_perp_style,-4.0,c002,-0.7502098083496094,-0.8748188018798828
d_perp_style,-4.0,c024,0.5613327026367188,-0.6241989135742188
d_perp_style,-4.0,c023,-0.06291770935058594,-0.6247930526733398
d_perp_style,-4.0,c022,-0.12576675415039062,-0.8122396469116211
d_perp_style,-4.0,c056,0.06202411651611328,-0.750152587890625
d_perp_style,-4.0,c029,-0.874995231628418,-0.5624580383300781
d_perp_style,-4.0,c025,0.06089305877685547,-0.7495269775390625
d_perp_style,-4.0,c000,-0.62530517578125,-0.8123493194580078
d_perp_style,-4.0,c036,-0.25033092498779297,-0.5000858306884766
d_perp_style,-4.0,c020,1.9983444213867188,-0.6241531372070312
d_perp_style,-4.0,c011,-1.375107765197754,-0.9997825622558594
d_perp_style,-4.0,c003,-0.8755292892456055,-0.6872110366821289
d_perp_style,-4.0,c045,2.1858339309692383,-0.7489852905273438
d_perp_style,-4.0,c046,-0.25020408630371094,-0.6873998641967773
d_perp_style,-4.0,c044,1.9984540939331055,-0.6243257522583008
d_perp_style,-4.0,c008,-1.4998111724853516,-0.6249809265136719
d_perp_style,-4.0,c049,0.24974727630615234,-0.9999494552612305
d_perp_style,-4.0,c013,1.6235170364379883,-0.37480926513671875
d_perp_style,-4.0,c042,-0.6252975463867188,-0.49981689453125
d_perp_style,-4.0,c009,-2.24991512298584,-0.6874961853027344
d_perp_style,-4.0,c047,0.061425209045410156,-0.9992465972900391
d_perp_style,-4.0,c050,0.12433147430419922,-0.4377622604370117
d_perp_style,-4.0,c043,0.12456989288330078,-0.9997291564941406
d_perp_style,-4.0,c016,-0.6877279281616211,-0.4998006820678711
d_perp_style,-4.0,c014,-0.3128795623779297,-0.6871585845947266
d_perp_style,-4.0,c041,-0.06253433227539062,-1.2495346069335938
d_perp_style,-4.0,c006,-0.9382171630859375,-0.8744573593139648
d_perp_style,-4.0,c039,-1.1873359680175781,-0.6249456405639648
d_perp_style,-4.0,c017,-0.18797588348388672,-0.8120965957641602
d_perp_style,-4.0,c058,-1.9997310638427734,-0.812469482421875
d_perp_style,-4.0,c002,-0.8126220703125,-0.49981117248535156
d_perp_style,-4.0,c024,0.9976205825805664,-0.6236858367919922
d_perp_style,-4.0,c023,0.06208038330078125,-0.7501239776611328
d_perp_style,-4.0,c022,0.3747692108154297,-1.0624332427978516
d_perp_style,-4.0,c056,-0.688197135925293,-0.6876296997070312
d_perp_style,4.0,c041,0.9998359680175781,0.3126411437988281
d_perp_style,4.0,c006,0.562108039855957,0.25046539306640625
d_perp_style,4.0,c039,-6.29425048828125e-05,0.6874265670776367
d_perp_style,4.0,c017,0.6874284744262695,0.3751049041748047
d_perp_style,4.0,c058,0.7496175765991211,0.9996719360351562
d_perp_style,4.0,c002,0.6242475509643555,0.49963855743408203
d_perp_style,4.0,c024,1.3730144500732422,0.1874828338623047
d_perp_style,4.0,c023,0.4994621276855469,-0.06241321563720703
d_perp_style,4.0,c022,1.1243667602539062,0.4378938674926758
d_perp_style,4.0,c056,0.9373340606689453,0.12515735626220703
d_perp_style,4.0,c029,-0.0625762939453125,0.24996089935302734
d_perp_style,4.0,c025,0.9986286163330078,0.18820858001708984
d_perp_style,4.0,c000,0.49961376190185547,0.31256961822509766
d_perp_style,4.0,c036,0.43728160858154297,0.18752670288085938
d_perp_style,4.0,c020,2.3731555938720703,-0.2493419647216797
d_perp_style,4.0,c011,0.062300682067871094,0.4376258850097656
d_perp_style,4.0,c003,0.31174564361572266,0.5000638961791992
d_perp_style,4.0,c045,2.5600671768188477,-0.3747520446777344
d_perp_style,4.0,c046,0.6246957778930664,0.1875
d_perp_style,4.0,c044,2.373427391052246,-0.24935245513916016
d_perp_style,4.0,c008,-0.4998788833618164,0.3749513626098633
d_perp_style,4.0,c049,1.749563217163086,0.4998664855957031
d_perp_style,4.0,c013,1.874044418334961,-0.1242818832397461
d_perp_style,4.0,c042,0.43677330017089844,0.5622539520263672
d_perp_style,4.0,c009,-0.9999532699584961,0.5624656677246094
