direction,alpha,content_id,belief,delta
d,-4.0,c050,0.44734954833984375,-0.667536735534668
d,-4.0,c043,-0.924006462097168,-0.1892690658569336
d,-4.0,c016,0.13198471069335938,-0.5061349868774414
d,-4.0,c014,-0.1330404281616211,-0.530909538269043
d,-4.0,c041,-0.01572132110595703,-0.2432403564453125
d,-4.0,c006,0.5540847778320312,-0.6289863586425781
d,-4.0,c039,0.042883872985839844,-0.2285327911376953
d,-4.0,c017,0.49750804901123047,-0.38272762298583984
d,-4.0,c058,0.20839405059814453,-0.4475727081298828
d,-4.0,c002,0.22802448272705078,-0.26476383209228516
d,-4.0,c024,-0.11958122253417969,-0.37166690826416016
d,-4.0,c023,0.4643230438232422,-0.35554027557373047
d,-4.0,c022,0.1424407958984375,-0.18544960021972656
d,-4.0,c056,-0.33260059356689453,-0.27968311309814453
d,4.0,c041,1.22406005859375,0.4755363464355469
d,4.0,c006,1.6355161666870117,0.6222858428955078
d,4.0,c039,1.6447257995605469,0.9431018829345703
d,4.0,c017,1.4996652603149414,0.8739137649536133
d,4.0,c058,1.041773796081543,0.4543275833129883
d,4.0,c002,0.9836959838867188,0.4691925048828125
d,4.0,c024,0.8246917724609375,0.6740856170654297
d,4.0,c023,1.1249465942382812,0.5538797378540039
d,4.0,c022,0.9120664596557617,0.6975383758544922
d,4.0,c056,1.4137868881225586,0.6136789321899414
d,4.0,c029,0.9270219802856445,0.5868396759033203
d,4.0,c025,0.9189834594726562,0.7602939605712891
d,4.0,c000,1.0547161102294922,0.4658231735229492
d,4.0,c036,1.2330398559570312,0.9703187942504883
d,4.0,c020,2.3926944732666016,0.5684614181518555
d,4.0,c011,1.7596015930175781,0.8494052886962891
d,4.0,c003,1.4028387069702148,0.699223518371582
d,4.0,c045,2.5076189041137695,0.6524868011474609
d,4.0,c046,1.0688409805297852,0.44235801696777344
d,4.0,c044,2.6234617233276367,0.6301765441894531
d,4.0,c008,0.5830240249633789,0.6520929336547852
d,4.0,c049,1.9509572982788086,1.3394737243652344
d,4.0,c013,2.475436210632324,0.8120145797729492
d,4.0,c042,1.775731086730957,0.854884147644043
d,4.0,c009,0.6456460952758789,0.7037019729614258
d,4.0,c047,0.8419322967529297,0.4164867401123047
d,4.0,c050,1.8971061706542969,0.7822198867797852
d,4.0,c043,-0.3084287643432617,0.42630863189697266
d,4.0,c016,1.4673957824707031,0.8292760848999023
d,4.0,c014,1.1078252792358398,0.709956169128418
d,4.0,c041,0.5437593460083008,0.3162403106689453
d,4.0,c006,1.907109260559082,0.7240381240844727
d,4.0,c039,1.157526969909668,0.8861103057861328
d,4.0,c017,1.4499835968017578,0.5697479248046875
d,4.0,c058,1.2135629653930664,0.5575962066650391
d,4.0,c002,1.0692386627197266,0.5764503479003906
d,4.0,c024,1.0599632263183594,0.8078775405883789
d,4.0,c023,1.2265605926513672,0.40669727325439453
d,4.0,c022,0.6131820678710938,0.2852916717529297
d,4.0,c056,0.5332679748535156,0.5861854553222656
style,-1.0,c041,0.6614475250244141,-0.08707618713378906
style,-1.0,c006,0.8950338363647461,-0.11819648742675781
style,-1.0,c039,0.6125688552856445,-0.08905506134033203
style,-1.0,c017,0.5306634902954102,-0.09508800506591797
style,-1.0,c058,0.5992250442504883,0.011778831481933594
style,-1.0,c002,0.42543983459472656,-0.08906364440917969
style,-1.0,c024,0.0836172103881836,-0.06698894500732422
style,-1.0,c023,0.5021181106567383,-0.06894874572753906
style,-1.0,c022,0.17395877838134766,-0.040569305419921875
style,-1.0,c056,0.7333507537841797,-0.0667572021484375
style,-1.0,c029,0.3193168640136719,-0.020865440368652344
style,-1.0,c025,0.11187362670898438,-0.04681587219238281
style,-1.0,c000,0.5189552307128906,-0.06993770599365234
style,-1.0,c036,0.17934799194335938,-0.0833730697631836
style,-1.0,c020,1.691349983215332,-0.13288307189941406
style,-1.0,c011,0.690150260925293,-0.2200460433959961
style,-1.0,c003,0.6114339828491211,-0.09218120574951172
style,-1.0,c045,1.7290935516357422,-0.1260385513305664
style,-1.0,c046,0.5898265838623047,-0.03665637969970703
style,-1.0,c044,1.8251457214355469,-0.16813945770263672
style,-1.0,c008,-0.03563213348388672,0.03343677520751953
style,-1.0,c049,0.5415763854980469,-0.06990718841552734
style,-1.0,c013,1.517298698425293,-0.14612293243408203
style,-1.0,c042,0.7576808929443359,-0.16316604614257812
style,-1.0,c009,-0.04017925262451172,0.017876625061035156
style,-1.0,c047,0.41066932678222656,-0.014776229858398438
style,-1.0,c050,0.9497051239013672,-0.16518115997314453
style,-1.0,c043,-0.7130699157714844,0.02166748046875
style,-1.0,c016,0.5683784484863281,-0.06974124908447266
style,-1.0,c014,0.30820751190185547,-0.0896615982055664
style,-1.0,c041,0.1965961456298828,-0.030922889709472656
style,-1.0,c006,1.0434551239013672,-0.1396160125732422
style,-1.0,c039,0.23158931732177734,-0.03982734680175781
style,-1.0,c017,0.8000669479370117,-0.0801687240600586
style,-1.0,c058,0.5997104644775391,-0.05625629425048828
style,-1.0,c002,0.39583778381347656,-0.09695053100585938
style,-1.0,c024,0.1770915985107422,-0.07499408721923828
style,-1.0,c023,0.7581653594970703,-0.061697959899902344
style,-1.0,c022,0.3059959411621094,-0.021894454956054688
style,-1.0,c056,-0.09420967102050781,-0.04129219055175781
style,1.0,c041,0.8276147842407227,0.07909107208251953
style,1.0,c006,1.1131401062011719,0.09990978240966797
style,1.0,c039,0.7996110916137695,0.09798717498779297
style,1.0,c017,0.7016677856445312,0.07591629028320312
style,1.0,c058,0.5615158081054688,-0.025930404663085938
style,1.0,c002,0.600773811340332,0.08627033233642578
style,1.0,c024,0.2365102767944336,0.08590412139892578
style,1.0,c023,0.6444034576416016,0.07333660125732422
style,1.0,c022,0.2613801956176758,0.04685211181640625
style,1.0,c056,0.8858604431152344,0.08575248718261719
style,1.0,c029,0.37277698516845703,0.03259468078613281
style,1.0,c025,0.237030029296875,0.07834053039550781
style,1.0,c000,0.6511764526367188,0.06228351593017578
style,1.0,c036,0.3788433074951172,0.11612224578857422
style,1.0,c020,1.9412345886230469,0.11700153350830078
style,1.0,c011,1.0900936126708984,0.17989730834960938
style,1.0,c003,0.7903900146484375,0.08677482604980469
style,1.0,c045,1.945601463317871,0.0904693603515625
style,1.0,c046,0.6608858108520508,0.03440284729003906
style,1.0,c044,2.1202869415283203,0.12700176239013672
style,1.0,c008,-0.1139373779296875,-0.04486846923828125
style,1.0,c049,0.6940622329711914,0.08257865905761719
style,1.0,c013,1.7714710235595703,0.10804939270019531
style,1.0,c042,1.0486345291137695,0.12778759002685547
style,1.0,c009,-0.058304786682128906,-0.00024890899658203125
style,1.0,c047,0.41504764556884766,-0.010397911071777344
style,1.0,c050,1.2563714981079102,0.14148521423339844
style,1.0,c043,-0.703272819519043,0.031464576721191406
style,1.0,c016,0.706822395324707,0.06870269775390625
style,1.0,c014,0.4720649719238281,0.07419586181640625
style,1.0,c041,0.2540922164916992,0.02657318115234375
style,1.0,c006,1.297968864440918,0.1148977279663086
style,1.0,c039,0.3306436538696289,0.05922698974609375
style,1.0,c017,0.9210939407348633,0.04085826873779297
style,1.0,c058,0.7106170654296875,0.054650306701660156
style,1.0,c002,0.5958328247070312,0.10304450988769531
style,1.0,c024,0.3323345184326172,0.08024883270263672
style,1.0,c023,0.8869752883911133,0.06711196899414062
style,1.0,c022,0.3530254364013672,0.025135040283203125
style,1.0,c056,0.011517524719238281,0.06443500518798828
style,-4.0,c041,0.33316516876220703,-0.4153585433959961
style,-4.0,c006,0.4801464080810547,-0.5330839157104492
style,-4.0,c039,0.2925376892089844,-0.4090862274169922
style,-4.0,c017,0.15310287475585938,-0.47264862060546875
style,-4.0,c058,0.38490867614746094,-0.20253753662109375
style,-4.0,c002,0.19346904754638672,-0.32103443145751953
style,-4.0,c024,-0.020944595336914062,-0.17155075073242188
style,-4.0,c023,0.2962627410888672,-0.27480411529541016
style,-4.0,c022,0.07176589965820312,-0.1427621841430664
style,-4.0,c056,0.6040115356445312,-0.19609642028808594
style,-4.0,c029,0.1616973876953125,-0.17848491668701172
style,-4.0,c025,0.10496807098388672,-0.05372142791748047
style,-4.0,c000,0.25527477264404297,-0.3336181640625
style,-4.0,c036,0.060413360595703125,-0.20230770111083984
style,-4.0,c020,1.2385883331298828,-0.5856447219848633
style,-4.0,c011,-0.05057716369628906,-0.9607734680175781
style,-4.0,c003,0.2990303039550781,-0.4045848846435547
style,-4.0,c045,1.2253122329711914,-0.6298198699951172
style,-4.0,c046,0.41896724700927734,-0.20751571655273438
style,-4.0,c044,1.2747373580932617,-0.7185478210449219
style,-4.0,c008,-0.05408191680908203,0.014986991882324219
style,-4.0,c049,0.26483154296875,-0.3466520309448242
style,-4.0,c013,0.910832405090332,-0.752589225769043
style,-4.0,c042,0.2149038314819336,-0.7059431076049805
style,-4.0,c009,-0.05895709991455078,-0.0009012222290039062
style,-4.0,c047,0.1598672866821289,-0.2655782699584961
style,-4.0,c050,0.4341087341308594,-0.6807775497436523
style,-4.0,c043,-0.4712715148925781,0.26346588134765625
style,-4.0,c016,0.3019132614135742,-0.33620643615722656
style,-4.0,c014,0.020766258239746094,-0.3771028518676758
style,-4.0,c041,0.10667133331298828,-0.12084770202636719
style,-4.0,c006,0.61260986328125,-0.5704612731933594
style,-4.0,c039,0.02968120574951172,-0.24173545837402344
style,-4.0,c017,0.33422279357910156,-0.5460128784179688
style,-4.0,c058,0.33556556701660156,-0.3204011917114258
style,-4.0,c002,0.15988636016845703,-0.3329019546508789
style,-4.0,c024,0.0010004043579101562,-0.2510852813720703
style,-4.0,c023,0.5327043533325195,-0.2871589660644531
style,-4.0,c022,0.25685882568359375,-0.07103157043457031
style,-4.0,c056,-0.09675216674804688,-0.043834686279296875
style,4.0,c041,1.0420894622802734,0.2935657501220703
style,4.0,c006,1.2716379165649414,0.2584075927734375
style,4.0,c039,1.1418657302856445,0.44024181365966797
style,4.0,c017,0.7741336822509766,0.14838218688964844
style,4.0,c058,0.6039695739746094,0.016523361206054688
style,4.0,c002,0.7420520782470703,0.22754859924316406
style,4.0,c024,0.4810829162597656,0.3304767608642578
style,4.0,c023,0.8002290725708008,0.22916221618652344
style,4.0,c022,0.37354564666748047,0.15901756286621094
style,4.0,c056,1.2022876739501953,0.4021797180175781
style,4.0,c029,0.622248649597168,0.28206634521484375
style,4.0,c025,0.4921884536743164,0.3334989547729492
style,4.0,c000,0.7783441543579102,0.1894512176513672
style,4.0,c036,0.7287273406982422,0.4660062789916992
style,4.0,c020,2.0222721099853516,0.19803905487060547
style,4.0,c011,1.214620590209961,0.3044242858886719
style,4.0,c003,0.970423698425293,0.26680850982666016
style,4.0,c045,1.927276611328125,0.0721445083618164
style,4.0,c046,0.7696027755737305,0.14311981201171875
style,4.0,c044,2.062162399291992,0.0688772201538086
style,4.0,c008,-0.12267112731933594,-0.05360221862792969
style,4.0,c049,0.9650793075561523,0.3535957336425781
style,4.0,c013,1.809377670288086,0.14595603942871094
style,4.0,c042,1.1329307556152344,0.2120838165283203
style,4.0,c009,0.0629720687866211,0.12102794647216797
style,4.0,c047,0.3673830032348633,-0.05806255340576172
style,4.0,c050,1.4751129150390625,0.3602266311645508
style,4.0,c043,-0.5848569869995117,0.14988040924072266
style,4.0,c016,0.835688591003418,0.1975688934326172
style,4.0,c014,0.5624570846557617,0.16458797454833984
style,4.0,c041,0.253936767578125,0.02641773223876953
style,4.0,c006,1.350794792175293,0.1677236557006836
style,4.0,c039,0.6480226516723633,0.3766059875488281
style,4.0,c017,0.8923072814941406,0.012071609497070312
style,4.0,c058,0.9266595840454102,0.2706928253173828
style,4.0,c002,0.8135108947753906,0.3207225799560547
style,4.0,c024,0.43896007537841797,0.1868743896484375
style,4.0,c023,1.0058259963989258,0.18596267700195312
style,4.0,c022,0.4474973678588867,0.11960697174072266
style,4.0,c056,0.17733478546142578,0.23025226593017578
d_perp_style,-1.0,c041,0.7537822723388672,0.0052585601806640625
d_perp_style,-1.0,c006,0.9657096862792969,-0.04752063751220703
d_perp_style,-1.0,c039,0.5909137725830078,-0.11071014404296875
d_perp_style,-1.0,c017,0.5007715225219727,-0.12497997283935547
d_perp_style,-1.0,c058,0.5160903930664062,-0.07135581970214844
d_perp_style,-1.0,c002,0.4857978820800781,-0.028705596923828125
d_perp_style,-1.0,c024,0.0827178955078125,-0.06788825988769531
d_perp_style,-1.0,c023,0.5166597366333008,-0.05440711975097656
d_perp_style,-1.0,c022,0.11195945739746094,-0.1025686264038086
d_perp_style,-1.0,c056,0.8107109069824219,0.010602951049804688
d_perp_style,-1.0,c029,0.27658843994140625,-0.06359386444091797
d_perp_style,-1.0,c025,0.0901174545288086,-0.0685720443725586
d_perp_style,-1.0,c000,0.5948657989501953,0.005972862243652344
d_perp_style,-1.0,c036,0.15744972229003906,-0.1052713394165039
d_perp_style,-1.0,c020,1.7437810897827148,-0.08045196533203125
d_perp_style,-1.0,c011,0.8686761856079102,-0.041520118713378906
d_perp_style,-1.0,c003,0.6084861755371094,-0.09512901306152344
d_perp_style,-1.0,c045,1.7174100875854492,-0.13772201538085938
d_perp_style,-1.0,c046,0.5410118103027344,-0.08547115325927734
d_perp_style,-1.0,c044,1.8336219787597656,-0.15966320037841797
d_perp_style,-1.0,c008,-0.19512557983398438,-0.12605667114257812
d_perp_style,-1.0,c049,0.38312625885009766,-0.22835731506347656
d_perp_style,-1.0,c013,1.5153045654296875,-0.1481170654296875
d_perp_style,-1.0,c042,0.7559547424316406,-0.16489219665527344
d_perp_style,-1.0,c009,-0.18929576873779297,-0.1312398910522461
d_perp_style,-1.0,c047,0.3952484130859375,-0.0301971435546875
d_perp_style,-1.0,c050,1.022995948791504,-0.09189033508300781
d_perp_style,-1.0,c043,-0.8350028991699219,-0.1002655029296875
d_perp_style,-1.0,c016,0.5034503936767578,-0.13466930389404297
d_perp_style,-1.0,c014,0.28548717498779297,-0.1123819351196289
d_perp_style,-1.0,c041,0.19765758514404297,-0.0298614501953125
d_perp_style,-1.0,c006,1.0614099502563477,-0.12166118621826172
d_perp_style,-1.0,c039,0.1797046661376953,-0.09171199798583984
d_perp_style,-1.0,c017,0.8120326995849609,-0.06820297241210938
d_perp_style,-1.0,c058,0.5570487976074219,-0.09891796112060547
d_perp_style,-1.0,c002,0.4708108901977539,-0.02197742462158203
d_perp_style,-1.0,c024,0.16139507293701172,-0.09069061279296875
d_perp_style,-1.0,c023,0.7961111068725586,-0.023752212524414062
d_perp_style,-1.0,c022,0.33543872833251953,0.007548332214355469
d_perp_style,-1.0,c056,-0.14357757568359375,-0.09066009521484375
d_perp_style,1.0,c041,0.739171028137207,-0.009352684020996094
d_perp_style,1.0,c006,1.0436906814575195,0.030460357666015625
d_perp_style,1.0,c039,0.8193073272705078,0.11768341064453125
d_perp_style,1.0,c017,0.7478876113891602,0.12213611602783203
d_perp_style,1.0,c058,0.6442794799804688,0.05683326721191406
d_perp_style,1.0,c002,0.5330886840820312,0.018585205078125
d_perp_style,1.0,c024,0.21097373962402344,0.060367584228515625
d_perp_style,1.0,c023,0.6241769790649414,0.05311012268066406
d_perp_style,1.0,c022,0.3037109375,0.08918285369873047
d_perp_style,1.0,c056,0.8029241561889648,0.0028162002563476562
d_perp_style,1.0,c029,0.40194034576416016,0.06175804138183594
d_perp_style,1.0,c025,0.23272418975830078,0.0740346908569336
d_perp_style,1.0,c000,0.5945453643798828,0.005652427673339844
d_perp_style,1.0,c036,0.37103748321533203,0.10831642150878906
d_perp_style,1.0,c020,1.8622474670410156,0.03801441192626953
d_perp_style,1.0,c011,0.9440021514892578,0.03380584716796875
d_perp_style,1.0,c003,0.7822237014770508,0.07860851287841797
d_perp_style,1.0,c045,1.937535285949707,0.08240318298339844
d_perp_style,1.0,c046,0.6640777587890625,0.03759479522705078
d_perp_style,1.0,c044,2.0856828689575195,0.09239768981933594
d_perp_style,1.0,c008,0.06631183624267578,0.13538074493408203
d_perp_style,1.0,c049,0.8693656921386719,0.25788211822509766
d_perp_style,1.0,c013,1.7807531356811523,0.11733150482177734
d_perp_style,1.0,c042,1.0391626358032227,0.1183156967163086
d_perp_style,1.0,c009,0.06511306762695312,0.1231689453125
d_perp_style,1.0,c047,0.45836448669433594,0.03291893005371094
d_perp_style,1.0,c050,1.1858444213867188,0.07095813751220703
d_perp_style,1.0,c043,-0.6640834808349609,0.07065391540527344
d_perp_style,1.0,c016,0.7566909790039062,0.11857128143310547
d_perp_style,1.0,c014,0.4906187057495117,0.09274959564208984
d_perp_style,1.0,c041,0.24117469787597656,0.013655662536621094
d_perp_style,1.0,c006,1.2698802947998047,0.08680915832519531
d_perp_style,1.0,c039,0.3653831481933594,0.09396648406982422
d_perp_style,1.0,c017,0.9383831024169922,0.058147430419921875
d_perp_style,1.0,c058,0.7351655960083008,0.07919883728027344
d_perp_style,1.0,c002,0.5266389846801758,0.033850669860839844
d_perp_style,1.0,c024,0.32505226135253906,0.0729665756225586
d_perp_style,1.0,c023,0.8181190490722656,-0.0017442703247070312
d_perp_style,1.0,c022,0.30510616302490234,-0.02278423309326172
d_perp_style,1.0,c056,0.03227996826171875,0.08519744873046875
d_perp_style,-4.0,c041,0.44712066650390625,-0.3014030456542969
d_perp_style,-4.0,c006,0.5107765197753906,-0.5024538040161133
d_perp_style,-4.0,c039,0.13878822326660156,-0.562835693359375
d_perp_style,-4.0,c017,-0.09018802642822266,-0.7159395217895508
d_perp_style,-4.0,c058,0.08698272705078125,-0.5004634857177734
d_perp_style,-4.0,c002,0.2123117446899414,-0.30219173431396484
d_perp_style,-4.0,c024,-0.32470130920410156,-0.4753074645996094
d_perp_style,-4.0,c023,0.13800525665283203,-0.4330615997314453
d_perp_style,-4.0,c022,-0.42791748046875,-0.6424455642700195
d_perp_style,-4.0,c056,0.5852508544921875,-0.2148571014404297
d_perp_style,-4.0,c029,0.015192985534667969,-0.32498931884765625
d_perp_style,-4.0,c025,-0.2362232208251953,-0.3949127197265625
d_perp_style,-4.0,c000,0.41510581970214844,-0.17378711700439453
d_perp_style,-4.0,c036,-0.23059749603271484,-0.4933185577392578
d_perp_style,-4.0,c020,1.030930519104004,-0.7933025360107422
d_perp_style,-4.0,c011,0.4784564971923828,-0.43173980712890625
d_perp_style,-4.0,c003,0.02984333038330078,-0.673771858215332
d_perp_style,-4.0,c045,0.7994470596313477,-1.055685043334961
d_perp_style,-4.0,c046,-0.15935134887695312,-0.7858343124389648
d_perp_style,-4.0,c044,0.8961400985717773,-1.0971450805664062
d_perp_style,-4.0,c008,-0.6361227035522461,-0.5670537948608398
d_perp_style,-4.0,c049,-0.23871421813964844,-0.8501977920532227
d_perp_style,-4.0,c013,0.9364891052246094,-0.7269325256347656
d_perp_style,-4.0,c042,-0.09506702423095703,-1.015913963317871
d_perp_style,-4.0,c009,-0.6586732864379883,-0.6006174087524414
d_perp_style,-4.0,c047,0.05933952331542969,-0.3661060333251953
d_perp_style,-4.0,c050,0.5129194259643555,-0.6019668579101562
d_perp_style,-4.0,c043,-1.343876838684082,-0.6091394424438477
d_perp_style,-4.0,c016,-0.15349292755126953,-0.7916126251220703
d_perp_style,-4.0,c014,-0.114715576171875,-0.5125846862792969
d_perp_style,-4.0,c041,-0.13335227966308594,-0.3608713150024414
d_perp_style,-4.0,c006,0.47405529022216797,-0.7090158462524414
d_perp_style,-4.0,c039,-0.19785308837890625,-0.4692697525024414
d_perp_style,-4.0,c017,0.40589237213134766,-0.47434329986572266
d_perp_style,-4.0,c058,0.04463481903076172,-0.6113319396972656
d_perp_style,-4.0,c002,0.20026779174804688,-0.29252052307128906
d_perp_style,-4.0,c024,-0.40508365631103516,-0.6571693420410156
d_perp_style,-4.0,c023,0.3331432342529297,-0.48672008514404297
d_perp_style,-4.0,c022,0.03905200958251953,-0.28883838653564453
d_perp_style,-4.0,c056,-0.4540853500366211,-0.4011678695678711
d_perp_style,4.0,c041,0.7422466278076172,-0.0062770843505859375
d_perp_style,4.0,c006,1.0733890533447266,0.060158729553222656
d_perp_style,4.0,c039,1.1127872467041016,0.411163330078125
d_perp_style,4.0,c017,1.0683488845825195,0.4425973892211914
d_perp_style,4.0,c058,0.7611522674560547,0.1737060546875
d_perp_style,4.0,c002,0.5664939880371094,0.051990509033203125
d_perp_style,4.0,c024,0.40103626251220703,0.2504301071166992
d_perp_style,4.0,c023,0.7858266830444336,0.21475982666015625
d_perp_style,4.0,c022,0.5331392288208008,0.31861114501953125
d_perp_style,4.0,c056,1.0174026489257812,0.21729469299316406
d_perp_style,4.0,c029,0.5790748596191406,0.2388925552368164
d_perp_style,4.0,c025,0.5384407043457031,0.37975120544433594
d_perp_style,4.0,c000,0.6643962860107422,0.07550334930419922
d_perp_style,4.0,c036,0.7492475509643555,0.4865264892578125
d_perp_style,4.0,c020,1.849863052368164,0.02562999725341797
d_perp_style,4.0,c011,1.0042915344238281,0.09409523010253906
d_perp_style,4.0,c003,0.960322380065918,0.25670719146728516
d_perp_style,4.0,c045,1.9515132904052734,0.09638118743896484
d_perp_style,4.0,c046,0.6592931747436523,0.032810211181640625
d_perp_style,4.0,c044,2.0834951400756836,0.0902099609375
d_perp_style,4.0,c008,0.46516990661621094,0.5342388153076172
d_perp_style,4.0,c049,1.5032463073730469,0.8917627334594727
d_perp_style,4.0,c013,1.8816261291503906,0.21820449829101562
d_perp_style,4.0,c042,1.2008638381958008,0.2800168991088867
d_perp_style,4.0,c009,0.3867349624633789,0.4447908401489258
d_perp_style,4.0,c047,0.613011360168457,0.18756580352783203
d_perp_style,4.0,c050,1.3358325958251953,0.2209463119506836
d_perp_style,4.0,c043,-0.4959754943847656,0.23876190185546875
d_perp_style,4.0,c016,1.031179428100586,0.39305973052978516
d_perp_style,4.0,c014,0.5838565826416016,0.1859874725341797
d_perp_style,4.0,c041,0.24947547912597656,0.021956443786621094
