direction,alpha,content_id,belief,delta
d,-4.0,c025,0.6896600723266602,0.41357898712158203
d,-4.0,c000,0.47142791748046875,0.3145465850830078
d,-4.0,c036,0.39920711517333984,0.3827991485595703
d,-4.0,c020,1.262049674987793,0.4898719787597656
d,-4.0,c011,0.22284317016601562,0.2834634780883789
d,-4.0,c003,0.015349388122558594,0.2916250228881836
d,-4.0,c045,1.1953411102294922,0.4512948989868164
d,-4.0,c046,0.5747308731079102,0.3575887680053711
d,-4.0,c044,1.3356008529663086,0.4435577392578125
d,-4.0,c008,0.06768417358398438,0.2371530532836914
d,-4.0,c049,0.8898820877075195,0.29035186767578125
d,-4.0,c013,1.4599485397338867,0.4772195816040039
d,-4.0,c042,0.6062650680541992,0.3645620346069336
d,-4.0,c009,0.07539558410644531,0.21322059631347656
d,-4.0,c047,0.7030668258666992,0.3468332290649414
d,-4.0,c050,0.7944536209106445,0.3496999740600586
d,-4.0,c043,0.7659082412719727,0.3813934326171875
d,-4.0,c016,0.20021724700927734,0.3070220947265625
d,-4.0,c014,0.7918367385864258,0.3969278335571289
d,-4.0,c041,0.6088132858276367,0.3516416549682617
d,-4.0,c006,0.0690317153930664,0.32143497467041016
d,-4.0,c039,0.5162696838378906,0.2611207962036133
d,-4.0,c017,0.7259178161621094,0.3153400421142578
d,-4.0,c058,0.11742591857910156,0.3182182312011719
d,-4.0,c002,0.29528141021728516,0.2904996871948242
d,-4.0,c024,0.38563060760498047,0.358734130859375
d,-4.0,c023,0.4647665023803711,0.3264007568359375
d,-4.0,c022,0.4667320251464844,0.3594474792480469
d,-4.0,c056,0.5854377746582031,0.35737037658691406
d,4.0,c041,-0.044216156005859375,-0.43265342712402344
d,4.0,c006,-0.3342323303222656,-0.3580665588378906
d,4.0,c039,-0.3138246536254883,-0.3294086456298828
d,4.0,c017,-0.12768077850341797,-0.3368101119995117
d,4.0,c058,0.06610774993896484,-0.43499183654785156
d,4.0,c002,-0.4552478790283203,-0.3169374465942383
d,4.0,c024,-0.08856868743896484,-0.4189920425415039
d,4.0,c023,-0.3409738540649414,-0.3305826187133789
d,4.0,c022,-0.26517200469970703,-0.3018827438354492
d,4.0,c056,-0.09367847442626953,-0.510040283203125
d,4.0,c029,-0.41674232482910156,-0.26474952697753906
d,4.0,c025,-0.15754985809326172,-0.43363094329833984
d,4.0,c000,-0.2181720733642578,-0.37505340576171875
d,4.0,c036,-0.40872669219970703,-0.42513465881347656
d,4.0,c020,0.2978248596191406,-0.4743528366088867
d,4.0,c011,-0.3611125946044922,-0.3004922866821289
d,4.0,c003,-0.5615243911743164,-0.2852487564086914
d,4.0,c045,0.2511863708496094,-0.4928598403930664
d,4.0,c046,-0.1547412872314453,-0.3718833923339844
d,4.0,c044,0.37218379974365234,-0.5198593139648438
d,4.0,c008,-0.44093799591064453,-0.2714691162109375
d,4.0,c049,0.23558902740478516,-0.3639411926269531
d,4.0,c013,0.5148420333862305,-0.46788692474365234
d,4.0,c042,-0.1703968048095703,-0.41209983825683594
d,4.0,c009,-0.4156208038330078,-0.27779579162597656
d,4.0,c047,-0.07388496398925781,-0.4301185607910156
d,4.0,c050,0.03399944305419922,-0.4107542037963867
d,4.0,c043,-0.12082099914550781,-0.505335807800293
d,4.0,c016,-0.42759227752685547,-0.3207874298095703
d,4.0,c014,-0.09383106231689453,-0.4887399673461914
d,4.0,c041,-0.19366836547851562,-0.4508399963378906
d,4.0,c006,-0.5505657196044922,-0.29816246032714844
d,4.0,c039,-0.12714099884033203,-0.3822898864746094
d,4.0,c017,0.040947914123535156,-0.3696298599243164
d,4.0,c058,-0.5058736801147461,-0.3050813674926758
d,4.0,c002,-0.29694557189941406,-0.301727294921875
d,4.0,c024,-0.3707113265991211,-0.39760780334472656
d,4.0,c023,-0.2162494659423828,-0.3546152114868164
d,4.0,c022,-0.2767200469970703,-0.3840045928955078
d,4.0,c056,-0.2265949249267578,-0.4546623229980469
style,-1.0,c041,0.5297384262084961,0.14130115509033203
style,-1.0,c006,0.1360006332397461,0.1121664047241211
style,-1.0,c039,0.1240854263305664,0.10850143432617188
style,-1.0,c017,0.3503074645996094,0.14117813110351562
style,-1.0,c058,0.6417388916015625,0.1406393051147461
style,-1.0,c002,-0.0044841766357421875,0.13382625579833984
style,-1.0,c024,0.4848470687866211,0.15442371368408203
style,-1.0,c023,0.1010751724243164,0.1114664077758789
style,-1.0,c022,0.16319751739501953,0.12648677825927734
style,-1.0,c056,0.5904922485351562,0.17413043975830078
style,-1.0,c029,-0.03679943084716797,0.11519336700439453
style,-1.0,c025,0.4267549514770508,0.15067386627197266
style,-1.0,c000,0.28101634979248047,0.12413501739501953
style,-1.0,c036,0.20503616333007812,0.1886281967163086
style,-1.0,c020,0.9648342132568359,0.1926565170288086
style,-1.0,c011,0.05432415008544922,0.1149444580078125
style,-1.0,c003,-0.1685924530029297,0.10768318176269531
style,-1.0,c045,0.9399995803833008,0.195953369140625
style,-1.0,c046,0.3631925582885742,0.14605045318603516
style,-1.0,c044,1.1025896072387695,0.21054649353027344
style,-1.0,c008,-0.05071258544921875,0.11875629425048828
style,-1.0,c049,0.7964267730712891,0.19689655303955078
style,-1.0,c013,1.1590852737426758,0.17635631561279297
style,-1.0,c042,0.4016294479370117,0.1599264144897461
style,-1.0,c009,-0.01870250701904297,0.11912250518798828
style,-1.0,c047,0.5047721862792969,0.14853858947753906
style,-1.0,c050,0.5942773818969727,0.14952373504638672
style,-1.0,c043,0.557103157043457,0.17258834838867188
style,-1.0,c016,0.01800823211669922,0.12481307983398438
style,-1.0,c014,0.5539464950561523,0.15903759002685547
style,-1.0,c041,0.418304443359375,0.1611328125
style,-1.0,c006,-0.13868427276611328,0.11371898651123047
style,-1.0,c039,0.39768028259277344,0.1425313949584961
style,-1.0,c017,0.547821044921875,0.13724327087402344
style,-1.0,c058,-0.0955801010131836,0.10521221160888672
style,-1.0,c002,0.12203598022460938,0.11725425720214844
style,-1.0,c024,0.1740121841430664,0.14711570739746094
style,-1.0,c023,0.2764854431152344,0.13811969757080078
style,-1.0,c022,0.25347137451171875,0.14618682861328125
style,-1.0,c056,0.39266395568847656,0.1645965576171875
style,1.0,c041,0.25020408630371094,-0.13823318481445312
style,1.0,c006,-0.08138847351074219,-0.10522270202636719
style,1.0,c039,-0.09149169921875,-0.10707569122314453
style,1.0,c017,0.08528709411621094,-0.12384223937988281
style,1.0,c058,0.3685760498046875,-0.1325235366821289
style,1.0,c002,-0.2545433044433594,-0.11623287200927734
style,1.0,c024,0.1905069351196289,-0.13991641998291016
style,1.0,c023,-0.11107635498046875,-0.10068511962890625
style,1.0,c022,-0.07306766510009766,-0.10977840423583984
style,1.0,c056,0.2568321228027344,-0.1595296859741211
style,1.0,c029,-0.2563018798828125,-0.10430908203125
style,1.0,c025,0.1428823471069336,-0.13319873809814453
style,1.0,c000,0.044861793518066406,-0.11201953887939453
style,1.0,c036,-0.15450382232666016,-0.1709117889404297
style,1.0,c020,0.5969696044921875,-0.17520809173583984
style,1.0,c011,-0.16185760498046875,-0.10123729705810547
style,1.0,c003,-0.3715534210205078,-0.09527778625488281
style,1.0,c045,0.5618009567260742,-0.18224525451660156
style,1.0,c046,0.0844717025756836,-0.13267040252685547
style,1.0,c044,0.6967267990112305,-0.19531631469726562
style,1.0,c008,-0.2803964614868164,-0.11092758178710938
style,1.0,c049,0.4168815612792969,-0.1826486587524414
style,1.0,c013,0.8167076110839844,-0.16602134704589844
style,1.0,c042,0.09423542022705078,-0.14746761322021484
style,1.0,c009,-0.24924564361572266,-0.1114206314086914
style,1.0,c047,0.2158517837524414,-0.1403818130493164
style,1.0,c050,0.3068990707397461,-0.13785457611083984
style,1.0,c043,0.21872901916503906,-0.1657857894897461
style,1.0,c016,-0.217681884765625,-0.11087703704833984
style,1.0,c014,0.23757362365722656,-0.1573352813720703
style,1.0,c041,0.10782241821289062,-0.14934921264648438
style,1.0,c006,-0.35208892822265625,-0.0996856689453125
style,1.0,c039,0.11565685272216797,-0.13949203491210938
style,1.0,c017,0.2818899154663086,-0.12868785858154297
style,1.0,c058,-0.2971181869506836,-0.09632587432861328
style,1.0,c002,-0.09936904907226562,-0.10415077209472656
style,1.0,c024,-0.10592842102050781,-0.13282489776611328
style,1.0,c023,0.014013290405273438,-0.12435245513916016
style,1.0,c022,-0.020476341247558594,-0.1277608871459961
style,1.0,c056,0.07365894317626953,-0.15440845489501953
style,-4.0,c041,0.9091281890869141,0.52069091796875
style,-4.0,c006,0.4586906433105469,0.4348564147949219
style,-4.0,c039,0.39560508728027344,0.3800210952758789
style,-4.0,c017,0.8080663681030273,0.5989370346069336
style,-4.0,c058,1.0518989562988281,0.5507993698120117
style,-4.0,c002,0.4365215301513672,0.5748319625854492
style,-4.0,c024,0.9948034286499023,0.6643800735473633
style,-4.0,c023,0.4412508010864258,0.4516420364379883
style,-4.0,c022,0.6135835647583008,0.5768728256225586
style,-4.0,c056,1.150649070739746,0.7342872619628906
style,-4.0,c029,0.2963218688964844,0.4483146667480469
style,-4.0,c025,0.9221439361572266,0.6460628509521484
style,-4.0,c000,0.6567783355712891,0.4998970031738281
style,-4.0,c036,0.8022670745849609,0.7858591079711914
style,-4.0,c020,1.562607765197754,0.7904300689697266
style,-4.0,c011,0.3825559616088867,0.44317626953125
style,-4.0,c003,0.16016864776611328,0.4364442825317383
style,-4.0,c045,1.5134696960449219,0.7694234848022461
style,-4.0,c046,0.830449104309082,0.613306999206543
style,-4.0,c044,1.7212018966674805,0.8291587829589844
style,-4.0,c008,0.2899436950683594,0.4594125747680664
style,-4.0,c049,1.327906608581543,0.7283763885498047
style,-4.0,c013,1.6704654693603516,0.6877365112304688
style,-4.0,c042,0.8796577453613281,0.6379547119140625
style,-4.0,c009,0.3119640350341797,0.44978904724121094
style,-4.0,c047,0.9607028961181641,0.6044692993164062
style,-4.0,c050,1.072998046875,0.6282444000244141
style,-4.0,c043,1.033895492553711,0.6493806838989258
style,-4.0,c016,0.4189014434814453,0.5257062911987305
style,-4.0,c014,0.9941310882568359,0.5992221832275391
style,-4.0,c041,0.8891935348510742,0.6320219039916992
style,-4.0,c006,0.22925853729248047,0.4816617965698242
style,-4.0,c039,0.7699136734008789,0.5147647857666016
style,-4.0,c017,0.9530782699584961,0.5425004959106445
style,-4.0,c058,0.2151803970336914,0.4159727096557617
style,-4.0,c002,0.49420738220214844,0.4894256591796875
style,-4.0,c024,0.6265153884887695,0.5996189117431641
style,-4.0,c023,0.712306022644043,0.5739402770996094
style,-4.0,c022,0.719482421875,0.6121978759765625
style,-4.0,c056,0.8984079360961914,0.6703405380249023
style,4.0,c041,-0.08589458465576172,-0.4743318557739258
style,4.0,c006,-0.3055591583251953,-0.3293933868408203
style,4.0,c039,-0.34905147552490234,-0.3646354675292969
style,4.0,c017,-0.1841297149658203,-0.39325904846191406
style,4.0,c058,0.05675506591796875,-0.44434452056884766
style,4.0,c002,-0.45382022857666016,-0.3155097961425781
style,4.0,c024,-0.09717559814453125,-0.4275989532470703
style,4.0,c023,-0.30751895904541016,-0.29712772369384766
style,4.0,c022,-0.29506492614746094,-0.3317756652832031
style,4.0,c056,-0.08884429931640625,-0.5052061080932617
style,4.0,c029,-0.46129894256591797,-0.30930614471435547
style,4.0,c025,-0.10742950439453125,-0.3835105895996094
style,4.0,c000,-0.18229198455810547,-0.3391733169555664
style,4.0,c036,-0.5017423629760742,-0.5181503295898438
style,4.0,c020,0.23885631561279297,-0.5333213806152344
style,4.0,c011,-0.38333892822265625,-0.32271862030029297
style,4.0,c003,-0.5404577255249023,-0.26418209075927734
style,4.0,c045,0.1755075454711914,-0.5685386657714844
style,4.0,c046,-0.1831188201904297,-0.40026092529296875
style,4.0,c044,0.27712154388427734,-0.6149215698242188
style,4.0,c008,-0.5267524719238281,-0.3572835922241211
style,4.0,c049,0.03448677062988281,-0.5650434494018555
style,4.0,c013,0.42964649200439453,-0.5530824661254883
style,4.0,c042,-0.2142314910888672,-0.4559345245361328
style,4.0,c009,-0.4915790557861328,-0.35375404357910156
style,4.0,c047,-0.11298274993896484,-0.46921634674072266
style,4.0,c050,0.0022258758544921875,-0.44252777099609375
style,4.0,c043,-0.1458425521850586,-0.5303573608398438
style,4.0,c016,-0.4391746520996094,-0.3323698043823242
style,4.0,c014,-0.15285396575927734,-0.5477628707885742
style,4.0,c041,-0.19905757904052734,-0.45622920989990234
style,4.0,c006,-0.5317564010620117,-0.27935314178466797
style,4.0,c039,-0.21469974517822266,-0.4698486328125
style,4.0,c017,-0.036891937255859375,-0.44746971130371094
style,4.0,c058,-0.5011386871337891,-0.30034637451171875
style,4.0,c002,-0.3044557571411133,-0.3092374801635742
style,4.0,c024,-0.356048583984375,-0.38294506072998047
style,4.0,c023,-0.22347545623779297,-0.36184120178222656
style,4.0,c022,-0.24285125732421875,-0.35013580322265625
style,4.0,c056,-0.2684516906738281,-0.4965190887451172
d_perp_style,-1.0,c041,0.4453420639038086,0.05690479278564453
d_perp_style,-1.0,c006,0.08934974670410156,0.06551551818847656
d_perp_style,-1.0,c039,0.06362533569335938,0.048041343688964844
d_perp_style,-1.0,c017,0.27630615234375,0.06717681884765625
d_perp_style,-1.0,c058,0.5845499038696289,0.0834503173828125
d_perp_style,-1.0,c002,-0.07349681854248047,0.06481361389160156
d_perp_style,-1.0,c024,0.40096569061279297,0.0705423355102539
d_perp_style,-1.0,c023,0.05475902557373047,0.06515026092529297
d_perp_style,-1.0,c022,0.09230995178222656,0.055599212646484375
d_perp_style,-1.0,c056,0.49610328674316406,0.0797414779663086
d_perp_style,-1.0,c029,-0.10976791381835938,0.042224884033203125
d_perp_style,-1.0,c025,0.3585653305053711,0.08248424530029297
d_perp_style,-1.0,c000,0.2209625244140625,0.06408119201660156
d_perp_style,-1.0,c036,0.08661556243896484,0.07020759582519531
d_perp_style,-1.0,c020,0.8554477691650391,0.08327007293701172
d_perp_style,-1.0,c011,-0.0027141571044921875,0.057906150817871094
d_perp_style,-1.0,c003,-0.21668529510498047,0.05959033966064453
d_perp_style,-1.0,c045,0.8205747604370117,0.07652854919433594
d_perp_style,-1.0,c046,0.2813453674316406,0.06420326232910156
d_perp_style,-1.0,c044,0.968052864074707,0.07600975036621094
d_perp_style,-1.0,c008,-0.13057708740234375,0.03889179229736328
d_perp_style,-1.0,c049,0.6369895935058594,0.037459373474121094
d_perp_style,-1.0,c013,1.0625743865966797,0.07984542846679688
d_perp_style,-1.0,c042,0.30844879150390625,0.06674575805664062
d_perp_style,-1.0,c009,-0.09939384460449219,0.03843116760253906
d_perp_style,-1.0,c047,0.42389678955078125,0.06766319274902344
d_perp_style,-1.0,c050,0.5099191665649414,0.06516551971435547
d_perp_style,-1.0,c043,0.4607725143432617,0.07625770568847656
d_perp_style,-1.0,c016,-0.04650115966796875,0.060303688049316406
d_perp_style,-1.0,c014,0.47332096099853516,0.07841205596923828
d_perp_style,-1.0,c041,0.32251548767089844,0.06534385681152344
d_perp_style,-1.0,c006,-0.18785572052001953,0.06454753875732422
d_perp_style,-1.0,c039,0.30165958404541016,0.04651069641113281
d_perp_style,-1.0,c017,0.4695243835449219,0.05894660949707031
d_perp_style,-1.0,c058,-0.13817214965820312,0.06262016296386719
d_perp_style,-1.0,c002,0.059825897216796875,0.05504417419433594
d_perp_style,-1.0,c024,0.10063457489013672,0.07373809814453125
d_perp_style,-1.0,c023,0.2010059356689453,0.06264019012451172
d_perp_style,-1.0,c022,0.1734619140625,0.0661773681640625
d_perp_style,-1.0,c056,0.29922962188720703,0.07116222381591797
d_perp_style,1.0,c041,0.3173046112060547,-0.07113265991210938
d_perp_style,1.0,c006,-0.049073219299316406,-0.0729074478149414
d_perp_style,1.0,c039,-0.041123390197753906,-0.05670738220214844
d_perp_style,1.0,c017,0.1438732147216797,-0.06525611877441406
d_perp_style,1.0,c058,0.4132709503173828,-0.0878286361694336
d_perp_style,1.0,c002,-0.2053508758544922,-0.06704044342041016
d_perp_style,1.0,c024,0.2533140182495117,-0.07710933685302734
d_perp_style,1.0,c023,-0.07923507690429688,-0.06884384155273438
d_perp_style,1.0,c022,-0.019969940185546875,-0.05668067932128906
d_perp_style,1.0,c056,0.3227205276489258,-0.09364128112792969
d_perp_style,1.0,c029,-0.19962120056152344,-0.04762840270996094
d_perp_style,1.0,c025,0.18772220611572266,-0.08835887908935547
d_perp_style,1.0,c000,0.08513927459716797,-0.07174205780029297
d_perp_style,1.0,c036,-0.061817169189453125,-0.07822513580322266
d_perp_style,1.0,c020,0.6874399185180664,-0.08473777770996094
d_perp_style,1.0,c011,-0.1196756362915039,-0.059055328369140625
d_perp_style,1.0,c003,-0.33947086334228516,-0.06319522857666016
d_perp_style,1.0,c045,0.659733772277832,-0.08431243896484375
d_perp_style,1.0,c046,0.14916706085205078,-0.06797504425048828
d_perp_style,1.0,c044,0.8065757751464844,-0.08546733856201172
d_perp_style,1.0,c008,-0.21274089813232422,-0.04327201843261719
d_perp_style,1.0,c049,0.5533609390258789,-0.046169281005859375
d_perp_style,1.0,c013,0.8979959487915039,-0.0847330093383789
d_perp_style,1.0,c042,0.16837310791015625,-0.07332992553710938
d_perp_style,1.0,c009,-0.18215274810791016,-0.044327735900878906
d_perp_style,1.0,c047,0.27989673614501953,-0.07633686065673828
d_perp_style,1.0,c050,0.3707427978515625,-0.07401084899902344
d_perp_style,1.0,c043,0.29566383361816406,-0.0888509750366211
d_perp_style,1.0,c016,-0.17240619659423828,-0.06560134887695312
d_perp_style,1.0,c014,0.3063802719116211,-0.08852863311767578
d_perp_style,1.0,c041,0.18078327178955078,-0.07638835906982422
d_perp_style,1.0,c006,-0.31804466247558594,-0.06564140319824219
d_perp_style,1.0,c039,0.1954021453857422,-0.059746742248535156
d_perp_style,1.0,c017,0.3463249206542969,-0.06425285339355469
d_perp_style,1.0,c058,-0.2659425735473633,-0.06515026092529297
d_perp_style,1.0,c002,-0.05364990234375,-0.05843162536621094
d_perp_style,1.0,c024,-0.053966522216796875,-0.08086299896240234
d_perp_style,1.0,c023,0.07205677032470703,-0.06630897521972656
d_perp_style,1.0,c022,0.03528308868408203,-0.07200145721435547
d_perp_style,1.0,c056,0.1471385955810547,-0.08092880249023438
d_perp_style,-4.0,c041,0.5173492431640625,0.12891197204589844
d_perp_style,-4.0,c006,0.20774078369140625,0.18390655517578125
d_perp_style,-4.0,c039,0.14699077606201172,0.1314067840576172
d_perp_style,-4.0,c017,0.42684268951416016,0.2177133560180664
d_perp_style,-4.0,c058,0.7700319290161133,0.2689323425292969
d_perp_style,-4.0,c002,0.073577880859375,0.21188831329345703
d_perp_style,-4.0,c024,0.5388507843017578,0.20842742919921875
d_perp_style,-4.0,c023,0.19623756408691406,0.20662879943847656
d_perp_style,-4.0,c022,0.21506118774414062,0.17835044860839844
d_perp_style,-4.0,c056,0.6211509704589844,0.2047891616821289
d_perp_style,-4.0,c029,-0.04175376892089844,0.11023902893066406
d_perp_style,-4.0,c025,0.5277290344238281,0.25164794921875
d_perp_style,-4.0,c000,0.3457193374633789,0.18883800506591797
d_perp_style,-4.0,c036,0.20666027069091797,0.19025230407714844
d_perp_style,-4.0,c020,1.0467453002929688,0.2745676040649414
d_perp_style,-4.0,c011,0.10576438903808594,0.16638469696044922
d_perp_style,-4.0,c003,-0.09419631958007812,0.18207931518554688
d_perp_style,-4.0,c045,0.9727306365966797,0.2286844253540039
d_perp_style,-4.0,c046,0.41797447204589844,0.20083236694335938
d_perp_style,-4.0,c044,1.1021127700805664,0.2100696563720703
d_perp_style,-4.0,c008,-0.06211090087890625,0.10735797882080078
d_perp_style,-4.0,c049,0.6758670806884766,0.07633686065673828
d_perp_style,-4.0,c013,1.240401268005371,0.2576723098754883
d_perp_style,-4.0,c042,0.43585968017578125,0.19415664672851562
d_perp_style,-4.0,c009,-0.04371833801269531,0.09410667419433594
d_perp_style,-4.0,c047,0.5425624847412109,0.18632888793945312
d_perp_style,-4.0,c050,0.627751350402832,0.1829977035522461
d_perp_style,-4.0,c043,0.5807723999023438,0.1962575912475586
d_perp_style,-4.0,c016,0.07074260711669922,0.17754745483398438
d_perp_style,-4.0,c014,0.6113300323486328,0.21642112731933594
d_perp_style,-4.0,c041,0.4407958984375,0.183624267578125
d_perp_style,-4.0,c006,-0.04553031921386719,0.20687294006347656
d_perp_style,-4.0,c039,0.3596038818359375,0.10445499420166016
d_perp_style,-4.0,c017,0.5685577392578125,0.15797996520996094
d_perp_style,-4.0,c058,0.0018157958984375,0.2026081085205078
d_perp_style,-4.0,c002,0.1773977279663086,0.17261600494384766
d_perp_style,-4.0,c024,0.24040603637695312,0.21350955963134766
d_perp_style,-4.0,c023,0.3264455795288086,0.188079833984375
d_perp_style,-4.0,c022,0.31522083282470703,0.20793628692626953
d_perp_style,-4.0,c056,0.4200458526611328,0.19197845458984375
d_perp_style,4.0,c041,0.054566383361816406,-0.33387088775634766
d_perp_style,4.0,c006,-0.2635345458984375,-0.2873687744140625
d_perp_style,4.0,c039,-0.24386215209960938,-0.2594461441040039
d_perp_style,4.0,c017,-0.04272270202636719,-0.25185203552246094
d_perp_style,4.0,c058,0.15195178985595703,-0.3491477966308594
d_perp_style,4.0,c002,-0.37688159942626953,-0.2385711669921875
d_perp_style,4.0,c024,0.020112037658691406,-0.31031131744384766
d_perp_style,4.0,c023,-0.27240562438964844,-0.26201438903808594
d_perp_style,4.0,c022,-0.18488407135009766,-0.22159481048583984
d_perp_style,4.0,c056,0.00995635986328125,-0.4064054489135742
d_perp_style,4.0,c029,-0.33574771881103516,-0.18375492095947266
d_perp_style,4.0,c025,-0.06261253356933594,-0.33869361877441406
d_perp_style,4.0,c000,-0.14270687103271484,-0.2995882034301758
d_perp_style,4.0,c036,-0.2819538116455078,-0.29836177825927734
d_perp_style,4.0,c020,0.42574596405029297,-0.3464317321777344
d_perp_style,4.0,c011,-0.2894430160522461,-0.2288227081298828
d_perp_style,4.0,c003,-0.5053501129150391,-0.22907447814941406
d_perp_style,4.0,c045,0.3721456527709961,-0.3719005584716797
d_perp_style,4.0,c046,-0.06344318389892578,-0.28058528900146484
d_perp_style,4.0,c044,0.5112190246582031,-0.38082408905029297
d_perp_style,4.0,c008,-0.3559255599975586,-0.18645668029785156
d_perp_style,4.0,c049,0.37070655822753906,-0.22882366180419922
d_perp_style,4.0,c013,0.6161317825317383,-0.36659717559814453
d_perp_style,4.0,c042,-0.0670461654663086,-0.3087491989135742
d_perp_style,4.0,c009,-0.3352012634277344,-0.19737625122070312
d_perp_style,4.0,c047,0.03731822967529297,-0.31891536712646484
d_perp_style,4.0,c050,0.12854480743408203,-0.3162088394165039
d_perp_style,4.0,c043,-0.00217437744140625,-0.3866891860961914
